satellite_id,name,country_operator,orbit_class,orbit_type,perigee_km,apogee_km,altitude_mean_km,eccentricity,inclination_deg,period_min,launch_mass_kg,launch_date,expected_lifetime_yrs,launch_site,launch_vehicle,norad_number,cospar_number,orbit_shell,launch_year
247,Starlink-1266,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45383.0,2020-019Z,Shell-1 (400–600 km),2020
248,Starlink-1267,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45384.0,2020-019AA,Shell-1 (400–600 km),2020
249,Starlink-1269,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,91.0,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45197.0,2020-012V,Shell-1 (400–600 km),2020
250,Starlink-1270,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45237.0,2020-012BM,Shell-1 (400–600 km),2020
251,Starlink-1271,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45217.0,2020-012AR,Shell-1 (400–600 km),2020
252,Starlink-1272,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45386.0,2020-019AC,Shell-1 (400–600 km),2020
253,Starlink-1273,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,94.6,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45367.0,2020-019H,Shell-1 (400–600 km),2020
254,Starlink-1274,USA,LEO,Non-Polar Inclined,569.0,571.0,570.0,0.0001440922190201,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45387.0,2020-019AD,Shell-1 (400–600 km),2020
255,Starlink-1275,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45407.0,2020-019AZ,Shell-1 (400–600 km),2020
256,Starlink-1276,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,94.5,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45368.0,2020-019J,Shell-1 (400–600 km),2020
257,Starlink-1277,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,94.5,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45369.0,2020-019K,Shell-1 (400–600 km),2020
258,Starlink-1278,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,94.0,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45408.0,2020-019BA,Shell-1 (400–600 km),2020
259,Starlink-1279,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45360.0,2020-019A,Shell-1 (400–600 km),2020
260,Starlink-1280,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,94.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45388.0,2020-019AE,Shell-1 (400–600 km),2020
261,Starlink-1281,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,94.6,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45370.0,2020-019L,Shell-1 (400–600 km),2020
262,Starlink-1282,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45409.0,2020-019BB,Shell-1 (400–600 km),2020
263,Starlink-1283,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45389.0,2020-019AF,Shell-1 (400–600 km),2020
264,Starlink-1284,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45390.0,2020-019AG,Shell-1 (400–600 km),2020
265,Starlink-1285,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45410.0,2020-019BC,Shell-1 (400–600 km),2020
266,Starlink-1286,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,94.5,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45417.0,2020--019BK,Shell-1 (400–600 km),2020
267,Starlink-1287,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,94.4,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45371.0,2020-019M,Shell-1 (400–600 km),2020
268,Starlink-1288,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,94.6,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45372.0,2020-019N,Shell-1 (400–600 km),2020
269,Starlink-1289,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45391.0,2020-019AH,Shell-1 (400–600 km),2020
270,Starlink-1290,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45392.0,2020-019AJ,Shell-1 (400–600 km),2020
271,Starlink-1291,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45393.0,2020--019AK,Shell-1 (400–600 km),2020
272,Starlink-1292,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45394.0,2020-019AL,Shell-1 (400–600 km),2020
273,Starlink-1293,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45411.0,2020-019BD,Shell-1 (400–600 km),2020
274,Starlink-1294,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45551.0,2020-025W,Shell-1 (400–600 km),2020
275,Starlink-1295,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,94.4,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45373.0,2020-019P,Shell-1 (400–600 km),2020
276,Starlink-1296,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45412.0,2020-019BE,Shell-1 (400–600 km),2020
277,Starlink-1297,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45395.0,2020-019AM,Shell-1 (400–600 km),2020
278,Starlink-1298,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45413.0,2020-019BF,Shell-1 (400–600 km),2020
279,Starlink-1299,USA,LEO,Non-Polar Inclined,569.0,570.0,569.5,7.20513005259745e-05,53.0,94.0,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45418.0,2020-019BL,Shell-1 (400–600 km),2020
280,Starlink-1300,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,94.6,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45374.0,2020-019Q,Shell-1 (400–600 km),2020
281,Starlink-1301,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45361.0,2020-019B,Shell-1 (400–600 km),2020
282,Starlink-1302,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,94.6,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45375.0,2020-019R,Shell-1 (400–600 km),2020
283,Starlink-1303,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45396.0,2020-019AN,Shell-1 (400–600 km),2020
284,Starlink-1304,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,94.6,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45376.0,2020-019S,Shell-1 (400–600 km),2020
285,Starlink-1305,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,94.5,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45377.0,2020-019T,Shell-1 (400–600 km),2020
286,Starlink-1306,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,94.3,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45362.0,2020-019C,Shell-1 (400–600 km),2020
287,Starlink-1307,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45397.0,2020-019AP,Shell-1 (400–600 km),2020
288,Starlink-1308,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,94.5,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45419.0,2020-019BM,Shell-1 (400–600 km),2020
289,Starlink-1309,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45414.0,2020-019BG,Shell-1 (400–600 km),2020
290,Starlink-1310,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,94.5,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45378.0,2020-019U,Shell-1 (400–600 km),2020
291,Starlink-1312,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45398.0,2020-019AQ,Shell-1 (400–600 km),2020
292,Starlink-1313,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45364.0,2020-019E,Shell-1 (400–600 km),2020
293,Starlink-1316,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45415.0,2020-019BH,Shell-1 (400–600 km),2020
294,Starlink-1317,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45365.0,2020-019F,Shell-1 (400–600 km),2020
295,Starlink-1318,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,92.1,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45416.0,2020-019BJ,Shell-1 (400–600 km),2020
296,Starlink-1319,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,94.6,227.0,2020-03-18,,Cape Canaveral,Falcon 9,45379.0,2020-019V,Shell-1 (400–600 km),2020
297,Starlink-1320,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45572.0,2020-025AT,Shell-1 (400–600 km),2020
298,Starlink-1321,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45573.0,2020-025AU,Shell-1 (400–600 km),2020
299,Starlink-1322,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45552.0,2020-025X,Shell-1 (400–600 km),2020
300,Starlink-1323,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45553.0,2020-025Y,Shell-1 (400–600 km),2020
301,Starlink-1324,USA,LEO,Non-Polar Inclined,526.0,528.0,527.0,0.0001449905756125,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45574.0,2020-025AV,Shell-1 (400–600 km),2020
302,Starlink-1325,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45554.0,2020-025Z,Shell-1 (400–600 km),2020
303,Starlink-1326,USA,LEO,Non-Polar Inclined,527.0,529.0,528.0,0.0001449695563931,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45575.0,2020-025AW,Shell-1 (400–600 km),2020
304,Starlink-1327,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45555.0,2020-025AA,Shell-1 (400–600 km),2020
305,Starlink-1328,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45576.0,2020-025AX,Shell-1 (400–600 km),2020
306,Starlink-1329,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45531.0,2020-025A,Shell-1 (400–600 km),2020
307,Starlink-1330,USA,LEO,Non-Polar Inclined,550.0,551.0,550.5,7.224911494834188e-05,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45577.0,2020-025AY,Shell-1 (400–600 km),2020
308,Starlink-1331,USA,LEO,Non-Polar Inclined,528.0,530.0,529.0,0.0001449485432671,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45578.0,2020-025AZ,Shell-1 (400–600 km),2020
309,Starlink-1332,USA,LEO,Non-Polar Inclined,392.0,397.0,394.5,0.0003695764653706,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45579.0,2020-025BA,VLEO (<400 km),2020
310,Starlink-1333,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45580.0,2020-025BB,Shell-1 (400–600 km),2020
311,Starlink-1334,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45556.0,2020-025AB,Shell-1 (400–600 km),2020
312,Starlink-1335,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45581.0,2020-025BC,Shell-1 (400–600 km),2020
313,Starlink-1336,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45557.0,2020-025AC,Shell-1 (400–600 km),2020
314,Starlink-1337,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45582.0,2020-025BD,Shell-1 (400–600 km),2020
315,Starlink-1338,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45532.0,2020-025B,Shell-1 (400–600 km),2020
316,Starlink-1339,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45533.0,2020-025C,Shell-1 (400–600 km),2020
317,Starlink-1340,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45583.0,2020-025BE,Shell-1 (400–600 km),2020
318,Starlink-1341,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45534.0,2020-025D,Shell-1 (400–600 km),2020
319,Starlink-1342,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45558.0,2020-025AD,Shell-1 (400–600 km),2020
320,Starlink-1343,USA,LEO,Non-Polar Inclined,548.0,550.0,549.0,0.0001445295562942,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45584.0,2020-025BF,Shell-1 (400–600 km),2020
321,Starlink-1344,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45559.0,2020-025AE,Shell-1 (400–600 km),2020
322,Starlink-1345,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45585.0,2020-025BG,Shell-1 (400–600 km),2020
323,Starlink-1346,USA,LEO,Non-Polar Inclined,526.0,528.0,527.0,0.0001449905756125,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45560.0,2020-025AF,Shell-1 (400–600 km),2020
324,Starlink-1347,USA,LEO,Non-Polar Inclined,510.0,512.0,511.0,0.000145327713995,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45586.0,2020-025BH,Shell-1 (400–600 km),2020
325,Starlink-1348,USA,LEO,Non-Polar Inclined,384.0,396.0,390.0,0.000887573964497,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45561.0,2020-025AG,VLEO (<400 km),2020
326,Starlink-1349,USA,LEO,Non-Polar Inclined,528.0,529.0,528.5,7.247952453431905e-05,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45587.0,2020-025BJ,Shell-1 (400–600 km),2020
327,Starlink-1350,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45535.0,2020-025E,Shell-1 (400–600 km),2020
328,Starlink-1351 ,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45697.0,2020-035AS,VLEO (<400 km),2020
329,Starlink-1352,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45536.0,2020-025F,Shell-1 (400–600 km),2020
330,Starlink-1353,USA,LEO,Non-Polar Inclined,531.0,534.0,532.5,0.0002173125679101,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45537.0,2020-025G,Shell-1 (400–600 km),2020
331,Starlink-1354,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45562.0,2020-025AH,Shell-1 (400–600 km),2020
332,Starlink-1355,USA,LEO,Non-Polar Inclined,559.0,561.0,560.0,0.0001443001443001,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45563.0,2020-025AJ,Shell-1 (400–600 km),2020
333,Starlink-1356,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45564.0,2020-025AK,Shell-1 (400–600 km),2020
334,Starlink-1357,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45565.0,2020-025AL,Shell-1 (400–600 km),2020
335,Starlink-1358,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45566.0,2020-025AM,Shell-1 (400–600 km),2020
336,Starlink-1360,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45588.0,2020-025BK,Shell-1 (400–600 km),2020
337,Starlink-1361,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45567.0,2020-025AN,Shell-1 (400–600 km),2020
338,Starlink-1362,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45538.0,2020-025H,Shell-1 (400–600 km),2020
339,Starlink-1363,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45568.0,2020-025AP,Shell-1 (400–600 km),2020
340,Starlink-1364,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45589.0,2020-025BL,Shell-1 (400–600 km),2020
341,Starlink-1365,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45590.0,2020-025BM,Shell-1 (400–600 km),2020
342,Starlink-1366,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45569.0,2020-025AQ,Shell-1 (400–600 km),2020
343,Starlink-1367,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45539.0,2020-025J,Shell-1 (400–600 km),2020
344,Starlink-1368,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45540.0,2020-025K,Shell-1 (400–600 km),2020
345,Starlink-1369,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45541.0,2020-025L,Shell-1 (400–600 km),2020
346,Starlink-1370,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45698.0,2020-035AT,VLEO (<400 km),2020
347,Starlink-1371,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45542.0,2020-025M,Shell-1 (400–600 km),2020
348,Starlink-1372,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45543.0,2020-025N,Shell-1 (400–600 km),2020
349,Starlink-1373,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45544.0,2020-025P,Shell-1 (400–600 km),2020
350,Starlink-1374,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45545.0,2020-025Q,Shell-1 (400–600 km),2020
351,Starlink-1375,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45546.0,2020-025R,Shell-1 (400–600 km),2020
352,Starlink-1376,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45570.0,2020-025AR,Shell-1 (400–600 km),2020
353,Starlink-1377,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45547.0,2020-025S,Shell-1 (400–600 km),2020
354,Starlink-1378,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45548.0,2020-025T,Shell-1 (400–600 km),2020
355,Starlink-1379,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45549.0,2020-025U,Shell-1 (400–600 km),2020
356,Starlink-1390,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.1,95.6,227.0,2020-04-22,,Cape Canaveral,Falcon 9,45550.0,2020-025V,Shell-1 (400–600 km),2020
357,Starlink-1391 ,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,96.5,227.0,2020-06-13,,Cape Canaveral,Falcon 9,45750.0,2020-038W,VLEO (<400 km),2020
358,Starlink-1392,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45677.0,2020-035W,Shell-1 (400–600 km),2020
359,Starlink-1393,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45678.0,2020-035X,Shell-1 (400–600 km),2020
360,Starlink-1394 ,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45679.0,2020-035Y,Shell-1 (400–600 km),2020
361,Starlink-1395,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45680.0,2020-035Z,Shell-1 (400–600 km),2020
362,Starlink-1396,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45681.0,2020-035AA,Shell-1 (400–600 km),2020
363,Starlink-1397,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45682.0,2020-035AB,Shell-1 (400–600 km),2020
364,Starlink-1398,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45699.0,2020-035AU,VLEO (<400 km),2020
365,Starlink-1399 ,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45683.0,2020-035AC,Shell-1 (400–600 km),2020
366,Starlink-1400,USA,LEO,Non-Polar Inclined,379.0,381.0,380.0,0.0001481481481481,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45700.0,2020-035AV,VLEO (<400 km),2020
367,Starlink-1401,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45684.0,2020-035AD,Shell-1 (400–600 km),2020
368,Starlink-1402,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2020-06-03,,Cape Canaveral,Falcon 9,45685.0,2020-035AE,Shell-1 (400–600 km),2020
